0.084000 	-0.001048 	0.006946 	-0.002760 	-0.000744 	-0.000109 	-0.003259 	-0.000866 	0.002937 	-0.005396 	0.006502 	996.300000 	
0.085000 	-0.001080 	0.007139 	-0.002838 	-0.000769 	-0.000056 	-0.003373 	-0.000855 	0.002972 	-0.005527 	0.006687 	996.300000 	
0.086000 	-0.001105 	0.007349 	-0.002927 	-0.000800 	-0.000001 	-0.003484 	-0.000849 	0.003012 	-0.005662 	0.006872 	996.300000 	
0.087000 	-0.001133 	0.007565 	-0.003018 	-0.000828 	0.000046 	-0.003597 	-0.000831 	0.003054 	-0.005790 	0.007053 	996.300000 	
0.088000 	-0.001144 	0.007790 	-0.003107 	-0.000861 	0.000087 	-0.003724 	-0.000821 	0.003098 	-0.005921 	0.007236 	996.300000 	
0.089000 	-0.001157 	0.008024 	-0.003197 	-0.000895 	0.000128 	-0.003846 	-0.000802 	0.003140 	-0.006044 	0.007410 	996.300000 	
0.090000 	-0.001177 	0.008264 	-0.003287 	-0.000917 	0.000174 	-0.003978 	-0.000792 	0.003188 	-0.006190 	0.007592 	996.300000 	
0.091000 	-0.001177 	0.008506 	-0.003369 	-0.000950 	0.000197 	-0.004116 	-0.000775 	0.003252 	-0.006347 	0.007765 	996.300000 	
0.092000 	-0.001191 	0.008762 	-0.003453 	-0.000977 	0.000219 	-0.004256 	-0.000747 	0.003314 	-0.006508 	0.007948 	996.300000 	
0.093000 	-0.001206 	0.009017 	-0.003533 	-0.001002 	0.000236 	-0.004400 	-0.000716 	0.003379 	-0.006670 	0.008132 	996.300000 	
0.094000 	-0.001228 	0.009300 	-0.003625 	-0.001026 	0.000274 	-0.004547 	-0.000686 	0.003427 	-0.006833 	0.008326 	996.300000 	
0.095000 	-0.001248 	0.009591 	-0.003723 	-0.001047 	0.000329 	-0.004698 	-0.000670 	0.003458 	-0.006984 	0.008525 	996.300000 	
0.096000 	-0.001268 	0.009874 	-0.003823 	-0.001066 	0.000384 	-0.004847 	-0.000642 	0.003497 	-0.007148 	0.008719 	996.300000 	
0.097000 	-0.001292 	0.010163 	-0.003913 	-0.001079 	0.000434 	-0.004994 	-0.000619 	0.003525 	-0.007309 	0.008912 	996.300000 	
0.098000 	-0.001302 	0.010445 	-0.003997 	-0.001096 	0.000475 	-0.005143 	-0.000607 	0.003548 	-0.007456 	0.009100 	996.300000 	
0.099000 	-0.001319 	0.010734 	-0.004089 	-0.001106 	0.000522 	-0.005292 	-0.000594 	0.003568 	-0.007599 	0.009289 	996.300000 	
0.100000 	-0.001327 	0.011018 	-0.004190 	-0.001118 	0.000565 	-0.005433 	-0.000578 	0.003597 	-0.007737 	0.009468 	996.300000 	
0.101000 	-0.001331 	0.011293 	-0.004300 	-0.001128 	0.000613 	-0.005570 	-0.000560 	0.003631 	-0.007884 	0.009642 	996.300000 	
0.102000 	-0.001337 	0.011582 	-0.004399 	-0.001142 	0.000656 	-0.005714 	-0.000551 	0.003666 	-0.008031 	0.009821 	996.300000 	
0.103000 	-0.001341 	0.011855 	-0.004500 	-0.001152 	0.000698 	-0.005853 	-0.000559 	0.003692 	-0.008172 	0.010011 	996.300000 	
0.104000 	-0.001345 	0.012115 	-0.004589 	-0.001162 	0.000740 	-0.005998 	-0.000564 	0.003724 	-0.008324 	0.010199 	996.300000 	
0.105000 	-0.001343 	0.012371 	-0.004669 	-0.001171 	0.000779 	-0.006150 	-0.000583 	0.003745 	-0.008467 	0.010388 	996.300000 	
0.106000 	-0.001330 	0.012634 	-0.004743 	-0.001188 	0.000813 	-0.006306 	-0.000609 	0.003764 	-0.008602 	0.010573 	996.300000 	
0.107000 	-0.001304 	0.012900 	-0.004822 	-0.001211 	0.000839 	-0.006469 	-0.000633 	0.003797 	-0.008754 	0.010760 	996.300000 	
0.108000 	-0.001267 	0.013163 	-0.004888 	-0.001240 	0.000863 	-0.006643 	-0.000664 	0.003826 	-0.008901 	0.010944 	996.300000 	
0.109000 	-0.001224 	0.013420 	-0.004943 	-0.001270 	0.000884 	-0.006819 	-0.000711 	0.003852 	-0.009045 	0.011124 	996.300000 	
0.110000 	-0.001191 	0.013693 	-0.004994 	-0.001303 	0.000895 	-0.006999 	-0.000763 	0.003891 	-0.009194 	0.011310 	996.300000 	
0.111000 	-0.001160 	0.013973 	-0.005054 	-0.001337 	0.000916 	-0.007180 	-0.000814 	0.003928 	-0.009338 	0.011501 	996.300000 	
0.112000 	-0.001122 	0.014246 	-0.005120 	-0.001370 	0.000932 	-0.007370 	-0.000870 	0.003976 	-0.009479 	0.011693 	996.300000 	
0.113000 	-0.001090 	0.014510 	-0.005174 	-0.001407 	0.000951 	-0.007558 	-0.000915 	0.004023 	-0.009625 	0.011882 	996.300000 	
0.114000 	-0.001066 	0.014774 	-0.005235 	-0.001444 	0.000973 	-0.007737 	-0.000956 	0.004078 	-0.009772 	0.012067 	996.300000 	
0.115000 	-0.001039 	0.015048 	-0.005300 	-0.001486 	0.000988 	-0.007911 	-0.000986 	0.004136 	-0.009915 	0.012245 	996.300000 	
0.116000 	-0.001011 	0.015331 	-0.005362 	-0.001529 	0.001002 	-0.008096 	-0.001034 	0.004200 	-0.010073 	0.012436 	996.300000 	
0.117000 	-0.000976 	0.015607 	-0.005422 	-0.001570 	0.001002 	-0.008279 	-0.001079 	0.004269 	-0.010214 	0.012613 	996.300000 	
0.118000 	-0.000932 	0.015888 	-0.005482 	-0.001612 	0.001008 	-0.008467 	-0.001124 	0.004335 	-0.010367 	0.012789 	996.300000 	
0.119000 	-0.000894 	0.016151 	-0.005535 	-0.001642 	0.001015 	-0.008662 	-0.001175 	0.004401 	-0.010532 	0.012973 	996.300000 	
0.120000 	-0.000852 	0.016406 	-0.005581 	-0.001677 	0.001021 	-0.008860 	-0.001238 	0.004467 	-0.010691 	0.013159 	996.300000 	
0.121000 	-0.000807 	0.016668 	-0.005639 	-0.001709 	0.001029 	-0.009055 	-0.001291 	0.004540 	-0.010862 	0.013341 	996.300000 	
0.122000 	-0.000770 	0.016924 	-0.005694 	-0.001740 	0.001032 	-0.009244 	-0.001345 	0.004624 	-0.011042 	0.013525 	996.300000 	
0.123000 	-0.000736 	0.017173 	-0.005754 	-0.001769 	0.001028 	-0.009425 	-0.001384 	0.004723 	-0.011236 	0.013701 	996.300000 	
0.124000 	-0.000701 	0.017426 	-0.005810 	-0.001800 	0.001020 	-0.009603 	-0.001417 	0.004817 	-0.011429 	0.013876 	996.300000 	
0.125000 	-0.000658 	0.017673 	-0.005859 	-0.001840 	0.001005 	-0.009791 	-0.001457 	0.004925 	-0.011629 	0.014052 	996.300000 	
0.126000 	-0.000615 	0.017915 	-0.005898 	-0.001872 	0.000994 	-0.009982 	-0.001509 	0.005019 	-0.011825 	0.014228 	996.300000 	
0.127000 	-0.000583 	0.018164 	-0.005932 	-0.001906 	0.000983 	-0.010173 	-0.001563 	0.005113 	-0.012024 	0.014409 	996.300000 	
0.128000 	-0.000558 	0.018401 	-0.005969 	-0.001939 	0.000979 	-0.010361 	-0.001615 	0.005215 	-0.012236 	0.014599 	996.300000 	
0.129000 	-0.000526 	0.018638 	-0.006019 	-0.001980 	0.000971 	-0.010546 	-0.001658 	0.005336 	-0.012452 	0.014782 	996.300000 	
0.130000 	-0.000499 	0.018871 	-0.006073 	-0.002016 	0.000961 	-0.010731 	-0.001704 	0.005468 	-0.012676 	0.014970 	996.300000 	
0.131000 	-0.000471 	0.019100 	-0.006128 	-0.002057 	0.000948 	-0.010908 	-0.001744 	0.005595 	-0.012891 	0.015158 	996.300000 	
0.132000 	-0.000437 	0.019335 	-0.006182 	-0.002101 	0.000931 	-0.011081 	-0.001780 	0.005718 	-0.013102 	0.015338 	996.300000 	
0.133000 	-0.000407 	0.019565 	-0.006239 	-0.002138 	0.000918 	-0.011252 	-0.001819 	0.005832 	-0.013300 	0.015516 	996.299999 	
0.134000 	-0.000389 	0.019813 	-0.006305 	-0.002172 	0.000915 	-0.011419 	-0.001848 	0.005945 	-0.013493 	0.015689 	996.299999 	
0.135000 	-0.000369 	0.020075 	-0.006363 	-0.002214 	0.000916 	-0.011588 	-0.001881 	0.006042 	-0.013681 	0.015867 	996.299999 	
0.136000 	-0.000366 	0.020356 	-0.006432 	-0.002260 	0.000921 	-0.011745 	-0.001912 	0.006144 	-0.013872 	0.016052 	996.299999 	
0.137000 	-0.000359 	0.020632 	-0.006499 	-0.002302 	0.000918 	-0.011906 	-0.001947 	0.006248 	-0.014059 	0.016239 	996.299999 	
0.138000 	-0.000363 	0.020907 	-0.006577 	-0.002339 	0.000925 	-0.012060 	-0.001983 	0.006354 	-0.014252 	0.016433 	996.299999 	
0.139000 	-0.000365 	0.021175 	-0.006652 	-0.002381 	0.000921 	-0.012210 	-0.001998 	0.006471 	-0.014451 	0.016618 	996.299999 	
0.140000 	-0.000367 	0.021448 	-0.006732 	-0.002434 	0.000920 	-0.012365 	-0.002002 	0.006593 	-0.014648 	0.016807 	996.299999 	
0.141000 	-0.000369 	0.021733 	-0.006812 	-0.002492 	0.000931 	-0.012529 	-0.002012 	0.006710 	-0.014855 	0.017011 	996.299999 	
0.142000 	-0.000371 	0.022028 	-0.006890 	-0.002555 	0.000937 	-0.012700 	-0.002032 	0.006823 	-0.015041 	0.017219 	996.299999 	
0.143000 	-0.000375 	0.022316 	-0.006972 	-0.002612 	0.000961 	-0.012868 	-0.002053 	0.006922 	-0.015229 	0.017429 	996.299999 	
0.144000 	-0.000384 	0.022580 	-0.007048 	-0.002659 	0.000985 	-0.013043 	-0.002078 	0.007033 	-0.015431 	0.017643 	996.299999 	
0.145000 	-0.000403 	0.022864 	-0.007129 	-0.002706 	0.001010 	-0.013219 	-0.002092 	0.007153 	-0.015646 	0.017860 	996.299999 	
0.146000 	-0.000411 	0.023147 	-0.007205 	-0.002756 	0.001028 	-0.013401 	-0.002116 	0.007270 	-0.015862 	0.018081 	996.299999 	
0.147000 	-0.000422 	0.023431 	-0.007277 	-0.002806 	0.001034 	-0.013587 	-0.002126 	0.007398 	-0.016081 	0.018302 	996.299999 	
0.148000 	-0.000438 	0.023731 	-0.007352 	-0.002858 	0.001040 	-0.013769 	-0.002140 	0.007525 	-0.016307 	0.018529 	996.299999 	
0.149000 	-0.000466 	0.024056 	-0.007432 	-0.002910 	0.001052 	-0.013949 	-0.002160 	0.007645 	-0.016535 	0.018767 	996.299999 	
0.150000 	-0.000497 	0.024384 	-0.007511 	-0.002961 	0.001063 	-0.014138 	-0.002168 	0.007776 	-0.016773 	0.019006 	996.299999 	
0.151000 	-0.000529 	0.024725 	-0.007595 	-0.003013 	0.001075 	-0.014324 	-0.002172 	0.007905 	-0.017019 	0.019247 	996.299999 	
0.152000 	-0.000566 	0.025069 	-0.007682 	-0.003066 	0.001075 	-0.014510 	-0.002170 	0.008053 	-0.017276 	0.019492 	996.299999 	
0.153000 	-0.000604 	0.025430 	-0.007778 	-0.003129 	0.001080 	-0.014695 	-0.002162 	0.008209 	-0.017539 	0.019742 	996.299999 	
0.154000 	-0.000655 	0.025794 	-0.007868 	-0.003189 	0.001083 	-0.014882 	-0.002148 	0.008374 	-0.017814 	0.019991 	996.299999 	
0.155000 	-0.000716 	0.026181 	-0.007966 	-0.003248 	0.001085 	-0.015077 	-0.002122 	0.008552 	-0.018104 	0.020251 	996.299999 	
0.156000 	-0.000774 	0.026568 	-0.008065 	-0.003307 	0.001092 	-0.015279 	-0.002097 	0.008737 	-0.018404 	0.020512 	996.299999 	
0.157000 	-0.000832 	0.026978 	-0.008165 	-0.003367 	0.001106 	-0.015482 	-0.002082 	0.008902 	-0.018701 	0.020781 	996.299999 	
0.158000 	-0.000887 	0.027389 	-0.008266 	-0.003430 	0.001109 	-0.015689 	-0.002063 	0.009085 	-0.019006 	0.021051 	996.299999 	
0.159000 	-0.000948 	0.027806 	-0.008362 	-0.003494 	0.001111 	-0.015906 	-0.002054 	0.009276 	-0.019331 	0.021337 	996.299999 	
0.160000 	-0.001014 	0.028227 	-0.008450 	-0.003560 	0.001101 	-0.016124 	-0.002038 	0.009471 	-0.019654 	0.021622 	996.299999 	
0.161000 	-0.001088 	0.028655 	-0.008532 	-0.003622 	0.001082 	-0.016339 	-0.002001 	0.009660 	-0.019977 	0.021903 	996.299999 	
0.162000 	-0.001163 	0.029079 	-0.008620 	-0.003677 	0.001065 	-0.016558 	-0.001947 	0.009862 	-0.020317 	0.022184 	996.299999 	
0.163000 	-0.001246 	0.029520 	-0.008721 	-0.003735 	0.001055 	-0.016782 	-0.001889 	0.010082 	-0.020690 	0.022482 	996.299999 	
0.164000 	-0.001339 	0.029955 	-0.008826 	-0.003784 	0.001063 	-0.016999 	-0.001842 	0.010287 	-0.021059 	0.022784 	996.299999 	
0.165000 	-0.001426 	0.030394 	-0.008931 	-0.003833 	0.001077 	-0.017214 	-0.001805 	0.010485 	-0.021428 	0.023081 	996.299999 	
0.166000 	-0.001530 	0.030854 	-0.009053 	-0.003881 	0.001100 	-0.017418 	-0.001750 	0.010688 	-0.021796 	0.023375 	996.299999 	
0.167000 	-0.001637 	0.031318 	-0.009174 	-0.003926 	0.001119 	-0.017612 	-0.001688 	0.010887 	-0.022157 	0.023656 	996.299999 	
0.168000 	-0.001744 	0.031789 	-0.009295 	-0.003967 	0.001143 	-0.017807 	-0.001631 	0.011075 	-0.022517 	0.023940 	996.299999 	
0.169000 	-0.001852 	0.032278 	-0.009417 	-0.004016 	0.001160 	-0.018009 	-0.001562 	0.011270 	-0.022872 	0.024226 	996.299999 	
0.170000 	-0.001952 	0.032755 	-0.009537 	-0.004076 	0.001176 	-0.018200 	-0.001501 	0.011462 	-0.023210 	0.024501 	996.299999 	
0.171000 	-0.002046 	0.033203 	-0.009658 	-0.004129 	0.001192 	-0.018396 	-0.001441 	0.011664 	-0.023548 	0.024771 	996.299999 	
0.172000 	-0.002141 	0.033629 	-0.009782 	-0.004175 	0.001209 	-0.018587 	-0.001379 	0.011872 	-0.023889 	0.025037 	996.299999 	
0.173000 	-0.002230 	0.034067 	-0.009908 	-0.004223 	0.001234 	-0.018785 	-0.001325 	0.012072 	-0.024219 	0.025303 	996.299999 	
0.174000 	-0.002317 	0.034514 	-0.010038 	-0.004281 	0.001267 	-0.018970 	-0.001269 	0.012257 	-0.024524 	0.025556 	996.299999 	
0.175000 	-0.002414 	0.034948 	-0.010158 	-0.004333 	0.001286 	-0.019148 	-0.001216 	0.012450 	-0.024831 	0.025807 	996.299999 	
0.176000 	-0.002507 	0.035378 	-0.010276 	-0.004376 	0.001313 	-0.019339 	-0.001174 	0.012627 	-0.025125 	0.026063 	996.299998 	
0.177000 	-0.002594 	0.035813 	-0.010396 	-0.004414 	0.001334 	-0.019532 	-0.001133 	0.012804 	-0.025424 	0.026319 	996.299998 	
