0.550000 	-0.069241 	-0.203240 	0.100928 	0.455392 	0.833951 	0.704109 	-0.818140 	0.221806 	-1.133830 	0.454446 	-0.095227 	-0.210185 	-0.174884 	-0.319080 	0.254691 	-0.242266 	-0.677337 	0.027353 	0.421306 	-0.679246 	-0.022386 	0.050468 	-0.121562 	0.421083 	0.050281 	-0.424562 	0.386203 	-0.025394 	-0.703154 	0.743150 	0.046832 	-0.238533 	0.007289 	0.297015 	0.212805 	0.232585 	0.174431 	-0.417594 	0.602215 	0.138455 	-0.035555 	1.313175 	0.218564 	0.394317 	0.657160 	-0.147196 	-0.683366 	0.291922 	-0.274794 	0.242522 	0.291896 	-0.178788 	-0.370457 	0.371956 	-0.117219 	0.010158 	0.084464 	-0.017866 	-0.264309 	0.157720 	2.222606 	5.211661 	-7.040683 	-0.792501 	-0.486633 	0.466030 	-0.344014 	-0.113575 	0.337483 	-0.373000 	-0.185967 	0.079704 	-0.699665 	-0.709669 	0.714032 	-0.062436 	-0.117127 	0.312613 	-0.192391 	-0.281025 	-0.150679 	0.030274 	0.081845 	0.001013 	
0.600000 	-0.041713 	-0.143573 	-0.097854 	0.341848 	1.519895 	1.784611 	-0.020693 	1.101412 	-0.521090 	0.259589 	-0.706353 	0.018574 	-0.169665 	-0.746726 	0.017112 	-0.325963 	-0.409986 	-0.019479 	0.343534 	-0.790123 	-0.430092 	0.128995 	-0.426746 	0.064040 	-0.231339 	-0.078345 	0.331390 	-0.000723 	-0.610044 	-0.088551 	0.008396 	0.018085 	-0.262795 	-0.335598 	-0.087072 	0.279705 	-0.168078 	-0.681600 	0.367205 	-0.000352 	0.428480 	1.328448 	0.914296 	0.536596 	0.279305 	-0.265457 	-1.030794 	-0.135939 	-0.233838 	-0.207447 	-0.146440 	-0.198682 	-0.239854 	-0.075078 	-0.061562 	0.070811 	0.038446 	-0.122714 	-0.340100 	-0.119131 	3.660686 	4.045259 	-3.948210 	-1.183361 	-0.476591 	0.697535 	-0.442570 	0.159047 	0.221895 	-0.227640 	-0.273451 	-0.201799 	-0.882045 	-0.413712 	0.671828 	-0.270696 	-0.207404 	-0.194462 	-0.474655 	-0.009664 	0.140825 	0.026733 	0.031231 	0.085214 	
0.650000 	-0.079258 	-0.324730 	-0.035523 	1.632758 	2.263081 	0.614193 	0.243935 	1.806944 	-2.600263 	0.142878 	-1.053004 	0.505794 	0.126420 	-0.322906 	0.660868 	-0.210551 	-0.278727 	0.008077 	-0.143206 	-0.754861 	-0.167195 	-0.020872 	-0.475477 	-0.196003 	-0.278531 	-0.044762 	-0.022178 	-0.071565 	-0.151301 	0.211961 	-0.029587 	-0.171794 	-0.397652 	-0.271816 	-0.165572 	0.044711 	0.013107 	-0.634042 	0.066968 	-0.019018 	-0.304722 	0.923164 	0.199169 	0.202673 	-0.294247 	-0.048319 	-0.725195 	-0.391718 	0.208999 	-0.376130 	0.092696 	-0.198843 	-0.142457 	0.017418 	-0.241475 	0.161012 	-0.116510 	-0.043580 	-0.185392 	0.066202 	1.229045 	2.228033 	-0.738745 	-0.919777 	-0.343620 	0.724214 	-0.580861 	0.542522 	0.386867 	-0.425180 	-0.256305 	-0.116689 	0.525937 	0.335841 	1.069193 	-0.055181 	-0.249816 	-0.292205 	-0.684629 	-0.579294 	-0.023399 	-0.024808 	0.011542 	0.031918 	
0.700000 	0.022190 	-0.310247 	-0.054443 	0.959316 	2.395310 	0.731395 	1.329286 	1.556046 	-0.663897 	-0.089301 	-0.528082 	0.218447 	-0.044301 	-0.572987 	0.254843 	-0.234450 	-0.599451 	-0.304387 	-0.127969 	-0.919420 	-0.128798 	-0.016974 	-0.578416 	-0.256630 	-0.309590 	-0.190452 	0.053490 	0.013384 	-0.275341 	0.022798 	-0.062395 	-0.417780 	-0.043613 	-0.217578 	0.125805 	0.365908 	0.002645 	-0.060281 	-0.029039 	-0.280522 	-0.733898 	0.683151 	0.246943 	0.351584 	-0.689091 	0.060173 	-0.478049 	-0.433085 	0.669153 	-0.140006 	0.247630 	-0.239002 	-0.289353 	0.101579 	-0.067201 	-0.074072 	-0.029012 	-0.259915 	-0.367379 	-0.108879 	-0.651754 	2.992521 	-0.145591 	-0.612583 	0.064171 	0.557295 	-0.678499 	0.257920 	0.151717 	-0.375398 	-0.406734 	-0.148806 	1.628195 	0.031824 	0.159327 	0.120183 	-0.305214 	-0.253449 	-0.784036 	-0.528018 	-0.258859 	0.015854 	0.059320 	0.062251 	
0.750000 	0.112983 	-0.068728 	0.034589 	-0.565081 	2.088905 	-0.183089 	1.106407 	0.614502 	-0.817695 	-0.093284 	-0.209550 	0.308952 	0.039333 	-0.255835 	0.116752 	-0.066767 	-0.254983 	-0.069113 	-0.206170 	-0.247098 	0.304825 	-0.010213 	-0.187827 	-0.051679 	-0.349525 	-0.142818 	0.392917 	0.050052 	0.060125 	-0.301614 	0.063481 	-0.051613 	0.206558 	-0.177513 	0.161861 	0.371845 	-0.229107 	-0.200708 	-0.077054 	0.157001 	-0.305846 	0.719133 	0.234632 	1.266177 	-0.935106 	0.805396 	-0.227619 	-0.693765 	0.501841 	-0.378935 	0.150377 	0.108404 	-0.247554 	-0.173213 	-0.252597 	0.030683 	0.002437 	-0.283230 	0.091812 	0.029660 	-0.896594 	-1.443450 	0.530810 	-0.617310 	0.009578 	0.240349 	-0.338913 	-0.130729 	0.450154 	-0.272086 	-0.054669 	0.134556 	1.484931 	0.409345 	-0.067283 	0.140079 	-0.145614 	-0.379940 	-0.446151 	-0.179412 	-0.244364 	-0.074404 	-0.051217 	-0.037619 	
0.800000 	0.082792 	0.196729 	0.154894 	-1.331179 	0.503498 	0.165364 	2.952460 	1.189651 	-0.441330 	-0.514807 	-0.349131 	0.558324 	0.271632 	-0.503570 	0.514630 	-0.226225 	-0.308036 	-0.315273 	-0.528061 	0.260945 	0.144460 	-0.196272 	0.032213 	0.094895 	-0.276612 	0.036497 	0.200057 	0.218612 	0.312588 	-0.463572 	0.304802 	0.029841 	0.069369 	-0.395036 	0.283895 	-0.025337 	-0.316312 	-0.250596 	-0.065240 	0.124463 	-0.472739 	0.475044 	0.878518 	0.394660 	-0.831873 	0.864268 	0.447571 	-0.313435 	0.208606 	0.099448 	-0.004304 	-0.284923 	-0.196711 	-0.150304 	-0.109282 	0.078301 	0.057763 	-0.273342 	0.102778 	0.127764 	-1.461043 	-2.555400 	-0.956584 	-0.242831 	0.569969 	-0.110495 	-0.262910 	0.006493 	0.495233 	-0.204566 	-0.045588 	0.128557 	0.646736 	0.268505 	0.197515 	-0.051527 	0.022918 	-0.013457 	0.122038 	-0.154730 	0.307335 	0.046905 	-0.046381 	-0.017024 	
0.850000 	0.038213 	-0.125189 	0.148791 	-0.983730 	0.580920 	-0.129372 	2.262139 	1.068367 	-0.494791 	-0.309058 	0.205536 	-0.298321 	-0.081959 	-0.468763 	0.683791 	-0.122979 	-0.366990 	0.194850 	-0.582576 	0.343892 	0.463172 	0.184360 	-0.040231 	0.037116 	-0.210301 	0.099449 	0.615556 	-0.037429 	-0.165623 	-0.373504 	0.188366 	-0.047525 	0.314717 	0.053634 	0.467906 	0.296321 	-0.418475 	-0.214601 	0.031606 	0.005325 	-0.822543 	0.374623 	0.774255 	0.173112 	-0.801189 	0.549745 	0.450435 	-0.010231 	-0.505656 	-0.216362 	0.101947 	-0.280484 	-0.155465 	0.125587 	0.146096 	0.070191 	0.212770 	-0.207343 	0.066534 	0.295609 	0.912919 	-1.135781 	-1.979431 	-0.070155 	0.092845 	0.119570 	-0.432823 	-0.194615 	0.235717 	0.014427 	-0.212600 	0.376970 	-0.480356 	0.872686 	-0.868571 	-0.153477 	-0.203496 	0.102191 	-0.252677 	-0.122092 	0.224507 	0.022287 	0.071791 	-0.087695 	
0.900000 	-0.111355 	-0.256043 	0.264436 	-0.407542 	0.957630 	-0.506446 	2.231900 	1.443749 	-2.299555 	-0.271158 	-0.023188 	-0.068368 	-0.292481 	0.200244 	0.290990 	-0.234346 	-0.211957 	-0.125659 	-0.336881 	-0.077480 	0.734146 	0.046936 	-0.073663 	-0.044007 	-0.328236 	-0.308025 	0.342485 	-0.059836 	-0.300480 	-0.377804 	-0.044878 	-0.005118 	0.143521 	-0.050858 	0.052560 	-0.114244 	-0.429057 	-0.602893 	-0.042274 	-0.371575 	-0.446972 	0.590362 	0.455997 	0.030741 	0.175098 	0.459625 	0.470117 	0.218766 	-0.642567 	0.178287 	0.482393 	-0.553720 	-0.215339 	0.352553 	-0.268759 	-0.057422 	0.117182 	-0.233349 	0.111277 	0.130912 	2.962136 	-0.373237 	-1.527888 	-0.230507 	0.056337 	0.017427 	-0.736572 	-0.348068 	0.338273 	-0.160868 	-0.424939 	0.362101 	-0.461681 	0.381239 	-0.534545 	-0.164373 	-0.066164 	0.289197 	0.234005 	-0.091192 	0.790948 	0.072826 	0.087602 	-0.013418 	
0.950000 	-0.045862 	0.133972 	-0.012505 	-1.208200 	1.011186 	-0.360996 	1.605638 	1.362274 	-0.488766 	0.111608 	0.578949 	0.099776 	-0.661796 	0.137556 	-0.130255 	-0.219307 	-0.106985 	-0.077355 	-0.270440 	0.311060 	0.613826 	0.099717 	-0.161347 	-0.219291 	-0.309064 	-0.322154 	0.228872 	0.005031 	-0.230778 	-0.341443 	-0.163830 	0.244722 	0.152045 	0.011525 	0.587346 	0.504187 	-0.063718 	-0.449443 	-0.324399 	-0.636578 	-0.197459 	-0.140704 	0.188283 	-0.548717 	0.319005 	0.269559 	0.237411 	0.027436 	-0.423747 	0.421707 	0.375126 	-0.543078 	-0.105255 	0.149064 	-0.325597 	-0.133783 	-0.032247 	-0.149887 	0.071497 	0.091790 	4.216772 	-3.551872 	-0.181690 	0.231319 	0.190039 	0.259357 	-0.216550 	-0.208299 	0.213243 	-0.183535 	0.084561 	0.262318 	-1.433483 	0.435908 	-1.633184 	-0.017397 	0.221396 	0.027296 	0.132619 	-0.013492 	0.619493 	0.029187 	-0.047019 	0.037362 	
1.000000 	0.005534 	0.211749 	0.006797 	-1.400057 	0.128524 	-1.514817 	2.148589 	0.101658 	-2.454585 	0.020486 	0.936855 	1.127358 	-0.596304 	-0.149976 	0.056980 	-0.114799 	0.306477 	-0.101467 	-0.192540 	0.180418 	0.307850 	0.025683 	0.250805 	-0.111472 	-0.260633 	-0.182112 	0.304920 	0.084798 	0.123125 	-0.062062 	-0.258257 	0.628923 	0.253349 	-0.115567 	0.460758 	0.316666 	-0.234442 	0.272955 	-0.299511 	-0.248517 	0.072989 	0.138560 	-0.210180 	0.447122 	0.898520 	-0.029380 	0.596830 	-0.233632 	-0.334761 	0.363808 	-0.154630 	-0.345667 	0.164610 	0.164370 	-0.130226 	0.236573 	-0.100595 	-0.159548 	0.215408 	0.069004 	3.608434 	-5.418708 	-0.179367 	0.311688 	-0.312214 	0.782841 	-0.156553 	0.262222 	0.341728 	0.102879 	0.153366 	0.232030 	-1.416088 	-0.955590 	-0.866294 	-0.010762 	0.404269 	0.039083 	-0.093810 	0.499155 	1.038378 	-0.058152 	-0.115282 	-0.015134 	
1.050000 	-0.195763 	0.170208 	0.026290 	-1.849075 	1.088965 	-1.627738 	1.486585 	0.252318 	-0.769182 	0.040428 	0.318652 	1.165632 	-0.543094 	0.208899 	0.304226 	-0.366337 	0.299166 	0.439205 	-0.025237 	0.069320 	0.944352 	0.082023 	0.226057 	-0.225895 	-0.563146 	-0.071635 	-0.051749 	0.082470 	0.369344 	0.428980 	-0.452146 	0.603500 	0.314260 	0.373238 	0.150053 	0.596935 	-0.297960 	0.435287 	-0.372993 	-0.264830 	0.236042 	0.305782 	-0.261600 	1.192329 	0.894442 	0.056707 	0.720054 	0.166930 	0.078114 	0.255540 	0.132722 	-0.164876 	0.068628 	0.252988 	-0.259087 	0.435815 	-0.038324 	-0.185228 	0.068558 	0.034067 	3.658352 	-7.756555 	-3.462751 	0.215029 	-0.029364 	0.366346 	0.435883 	0.272168 	0.235124 	-0.153478 	0.120573 	0.159622 	-0.839800 	-0.553624 	-1.365592 	-0.124511 	0.279246 	-0.152516 	0.037339 	0.570458 	1.298835 	0.001334 	-0.041718 	-0.029524 	
1.100000 	-0.160392 	-0.124444 	-0.167416 	-1.863628 	0.959539 	-0.180319 	-0.553584 	1.069856 	-0.098066 	-0.408339 	0.506277 	0.871152 	-0.525699 	0.379842 	0.412637 	-0.006843 	0.197636 	0.110499 	-0.086505 	0.042293 	0.215362 	-0.200561 	-0.518877 	-0.139173 	-0.278387 	0.023918 	-0.280368 	0.001999 	-0.228366 	0.076979 	-0.639271 	0.187441 	0.019248 	0.708111 	-0.085905 	0.104644 	-0.320327 	0.254960 	-0.191587 	0.035373 	-0.274212 	0.759140 	0.363891 	0.885534 	1.506387 	-0.256037 	0.454369 	-0.431255 	-0.209896 	0.152557 	0.353186 	-0.301385 	-0.057899 	-0.111297 	-0.245481 	0.189207 	-0.349650 	-0.152664 	-0.155401 	-0.114934 	3.880176 	-2.743668 	-3.148374 	0.781420 	-0.116765 	0.324786 	0.166367 	-0.109907 	0.159649 	-0.079546 	-0.093610 	0.044010 	0.178856 	-0.433795 	-0.555812 	-0.129705 	0.049239 	-0.325535 	0.302056 	-0.409820 	1.136103 	0.007153 	0.069034 	0.097270 	
1.150000 	-0.111796 	0.050414 	0.165458 	-2.307192 	0.799231 	0.633321 	-1.161843 	0.296998 	-1.925419 	-0.650165 	0.097057 	1.581820 	-0.587621 	0.100834 	0.777114 	-0.168796 	0.205656 	0.077726 	-0.060633 	0.481869 	-0.052370 	-0.058221 	0.132464 	0.052216 	-0.371215 	0.095297 	-0.118725 	0.297252 	-0.169837 	0.309400 	-0.411824 	0.065745 	0.419485 	0.667825 	-0.250229 	-0.516518 	-0.078864 	0.107365 	0.139090 	-0.282287 	-0.042831 	1.133301 	-0.102018 	0.520737 	1.127636 	-0.601275 	0.550606 	-0.275086 	-0.664011 	0.193615 	0.497360 	0.007070 	0.191810 	0.102201 	-0.440477 	0.036821 	-0.096924 	0.091875 	0.083218 	0.066864 	6.507097 	-2.453571 	-5.615812 	0.097870 	-0.059905 	0.436384 	-0.147288 	-0.110436 	0.130059 	0.013570 	-0.226596 	0.408931 	-0.033094 	-0.359552 	-0.122012 	-0.210379 	-0.101182 	-0.069404 	0.766441 	-0.235600 	0.733902 	0.010351 	-0.053156 	-0.082076 	
1.200000 	-0.003132 	-0.063553 	0.126299 	-3.073304 	0.623440 	-0.131368 	-1.126800 	0.023290 	-1.346546 	-0.939859 	-0.729880 	1.612277 	-0.524164 	0.376628 	0.587106 	-0.178934 	0.143368 	0.283748 	0.048356 	0.448177 	0.152379 	-0.069714 	0.130442 	0.127218 	-0.222450 	-0.079381 	0.036113 	0.225769 	0.124559 	0.442301 	-0.018125 	-0.071962 	0.341397 	0.755066 	0.138343 	-0.026444 	-0.155254 	-0.001939 	0.508624 	-0.812031 	0.270647 	0.649732 	0.278061 	0.409634 	0.688077 	-0.600168 	0.725562 	-0.231224 	-0.456723 	-0.001804 	0.282772 	-0.042805 	0.192099 	0.260076 	-0.278116 	0.253439 	-0.210119 	-0.051471 	0.028640 	-0.028676 	6.046141 	-2.872098 	-4.535339 	0.254042 	0.097814 	0.163294 	-0.272156 	-0.468496 	0.130439 	0.030415 	0.083245 	-0.141459 	0.814979 	0.314873 	0.404493 	-0.146050 	0.009531 	-0.247048 	0.518428 	-0.104620 	0.101876 	0.004761 	0.019241 	0.014598 	
1.250000 	-0.141577 	0.056603 	0.319524 	-1.709047 	0.110709 	0.531632 	-1.820795 	-1.014961 	-0.913682 	-0.446141 	-0.457809 	0.549180 	-0.079343 	0.149441 	0.860962 	0.062930 	0.347155 	0.506862 	-0.019382 	0.454822 	-0.171725 	-0.105202 	0.069005 	0.208734 	0.052159 	-0.019683 	0.392729 	-0.002495 	-0.011323 	0.191253 	-0.046340 	0.008616 	0.523250 	0.645468 	0.433110 	0.388116 	0.051797 	0.418274 	0.468772 	-0.443583 	0.413538 	1.094677 	-0.321165 	0.212139 	0.464427 	-0.427386 	0.648343 	-0.237628 	-0.242682 	0.319875 	0.140816 	-0.186409 	0.107868 	0.244861 	0.071147 	0.576420 	0.092333 	-0.124808 	0.183708 	0.221271 	4.434115 	-2.909336 	-7.563785 	0.364334 	0.411558 	0.361934 	0.043330 	-0.319491 	0.077116 	-0.226374 	0.020947 	0.149453 	0.510005 	-0.070196 	0.514457 	-0.201227 	-0.039036 	0.126055 	0.308670 	-0.100296 	0.458406 	0.034174 	-0.054855 	-0.113550 	
