0.023000 	0.103029 	-1.429223 	2.049399 	1.297403 	-2.893300 	0.950297 	-2.262085 	0.451055 	0.803058 	0.131144 	0.537366 	0.415525 	1.139522 	0.452829 	0.638681 	1.660000 	-2.834540 	-1.841721 	8.031390 	3.582131 	-4.338335 	-2.778730 	-2.856601 	-1.619305 	-0.618553 	4.314380 	2.110524 	-4.943335 	1.151027 	1.674045 	-0.175979 	-0.047512 	-0.084217 	
0.024000 	0.511440 	-0.628917 	1.292307 	1.754656 	-3.813128 	0.071365 	-1.994975 	0.531196 	0.366820 	0.033107 	1.071362 	1.433783 	1.239957 	0.085060 	0.617725 	1.542060 	-2.860839 	-2.328189 	7.424663 	3.964554 	-4.533159 	-3.207303 	-2.636764 	-1.872236 	-1.344222 	2.609994 	2.608890 	-5.048041 	2.108310 	1.720335 	-0.091134 	-0.043083 	0.062236 	
0.025000 	0.448919 	-1.228612 	0.806844 	2.186270 	-2.458146 	-0.119489 	-2.588131 	0.837369 	-0.004029 	-0.561924 	0.481319 	1.623641 	1.982395 	0.164383 	0.747238 	0.626977 	-2.828877 	-2.157795 	6.979175 	1.972181 	-2.746601 	-3.350776 	-2.561857 	-2.011708 	-1.215748 	3.135573 	2.235218 	-4.939763 	2.280986 	1.788634 	0.043261 	0.020568 	-0.016195 	
0.026000 	0.426730 	-1.037859 	0.090564 	1.717345 	-2.652388 	-0.716911 	-2.966582 	1.111444 	-0.456736 	-0.813411 	1.014422 	0.935434 	1.581393 	0.284218 	0.507409 	0.553727 	-3.477047 	-2.674047 	7.113825 	2.526113 	-2.072404 	-3.558613 	-2.868855 	-1.750985 	-0.829290 	2.712007 	3.180345 	-4.788642 	1.870491 	2.090752 	0.156352 	0.051745 	0.086658 	
0.027000 	0.913222 	-1.513971 	-0.040084 	1.658191 	-2.336595 	-0.665193 	-1.849679 	1.819771 	-0.171654 	-1.043013 	0.251200 	-0.013954 	1.746537 	0.165708 	-0.848016 	0.884839 	-3.339478 	-2.599339 	5.842948 	2.469472 	-2.353271 	-3.575677 	-2.060349 	-1.801753 	0.309526 	2.266359 	4.597480 	-4.171243 	2.292652 	1.842223 	-0.071565 	-0.001477 	0.205356 	
0.028000 	0.706065 	-1.167409 	-0.342550 	2.343216 	-3.052248 	0.347614 	-2.515600 	1.973027 	-0.088408 	-1.459292 	-0.639237 	-0.398139 	1.543392 	-0.082512 	-1.382832 	0.923902 	-2.461383 	-2.852956 	5.667223 	1.871175 	-2.201044 	-4.313987 	-1.396341 	-1.406750 	0.932735 	3.152691 	5.536439 	-3.351525 	3.112836 	2.190177 	-0.047613 	-0.131060 	0.059845 	
0.029000 	0.168684 	-1.105716 	-0.057549 	3.186421 	-2.890693 	0.832915 	-2.870628 	1.060354 	-1.006029 	-1.412198 	-1.442672 	-0.650079 	1.237054 	-0.750828 	-0.922545 	0.632631 	-1.777158 	-2.771619 	5.680471 	1.027682 	-2.307496 	-4.031664 	-1.146678 	-0.805802 	1.034847 	3.364554 	5.081934 	-3.339050 	2.798919 	2.745079 	-0.028657 	0.086224 	-0.013881 	
0.030000 	0.676791 	-1.013209 	-0.448639 	2.478372 	-3.960271 	1.014095 	-2.582432 	1.422258 	-0.818137 	-0.631272 	-0.646996 	-0.365231 	0.711423 	-0.657049 	-0.973114 	0.782545 	-2.100040 	-2.707149 	4.127061 	1.667860 	-1.961561 	-3.508113 	-0.674704 	-0.861483 	2.860119 	3.597485 	5.027871 	-3.612416 	2.922699 	1.858501 	-0.130208 	-0.055803 	0.023485 	
0.031000 	-0.171584 	-0.877914 	0.015942 	2.897768 	-2.687559 	0.346200 	-2.806239 	1.188683 	-1.280221 	-0.522566 	-1.024938 	-0.940049 	0.071935 	-0.821245 	-0.840817 	0.429889 	-3.171312 	-2.707303 	5.354880 	1.665497 	-1.126923 	-3.616291 	-0.887326 	-1.286284 	2.075198 	3.114762 	5.270511 	-3.868114 	2.415135 	1.608180 	0.015512 	0.108622 	0.094076 	
0.032000 	0.413969 	-1.125394 	-0.036444 	3.227305 	-2.398852 	0.818973 	-2.686455 	1.004288 	-1.281539 	-0.871690 	-1.358866 	-1.743963 	1.030395 	-0.026578 	-1.484242 	1.198495 	-1.946134 	-1.689773 	5.330955 	1.839681 	-0.026494 	-3.662335 	-0.970081 	-1.366145 	0.977338 	2.225314 	5.398000 	-3.755645 	2.988909 	1.335568 	-0.120233 	-0.023229 	0.007606 	
0.033000 	0.457598 	-1.407093 	-0.454654 	3.317941 	-2.048414 	0.274827 	-2.736652 	0.852327 	-1.589978 	-0.994466 	-0.299404 	-2.009161 	0.780964 	-0.937985 	-1.240862 	1.053996 	-2.189913 	-1.471065 	5.711901 	2.175528 	1.139759 	-3.415562 	-0.251158 	-1.967879 	0.462018 	1.156056 	4.729342 	-4.332705 	2.670416 	0.982750 	-0.030503 	0.027964 	0.160692 	
0.034000 	-0.270459 	-2.336779 	-0.251971 	3.088143 	-2.387619 	-0.771581 	-2.544562 	1.073061 	-1.512466 	-1.748119 	0.056598 	-2.775859 	1.341558 	-1.260943 	-0.931555 	1.624429 	-1.662243 	-0.972676 	6.181248 	3.329556 	2.002837 	-3.270669 	-1.485108 	-1.824846 	-0.012823 	1.532784 	5.051963 	-3.781197 	2.000610 	1.860817 	-0.060755 	0.114008 	0.012534 	
0.035000 	-1.151442 	-2.159660 	-0.327912 	3.821696 	-2.249063 	-0.295471 	-2.966418 	1.564283 	-1.268694 	-1.800186 	0.588395 	-2.689148 	1.202833 	-1.201759 	-1.146097 	1.741033 	-1.635621 	-1.001102 	5.542497 	3.186551 	2.465943 	-3.435832 	-1.163403 	-1.279010 	0.449861 	1.076791 	5.045095 	-4.064518 	2.214826 	1.722425 	0.066048 	-0.022134 	-0.122603 	
0.036000 	-1.273850 	-1.812295 	-0.802572 	4.272746 	-2.632422 	-0.677585 	-2.344965 	1.649283 	-1.180992 	-1.813021 	0.939509 	-2.886125 	0.481336 	-1.665086 	-1.220496 	1.763868 	-2.098480 	-0.187684 	5.893544 	3.490134 	1.389938 	-3.084719 	-1.203667 	-1.198369 	0.428254 	0.965137 	5.384643 	-4.338558 	2.053512 	1.163847 	0.001536 	0.031437 	0.021539 	
