0.44000 	-1.02145e-03 	1.33159e-03 	3.61687e-03 	2.72540e-03 	-2.71694e-03 	3.00835e-03 	-2.17918e-03 	-3.57428e-03 	-4.26186e-03 	-5.73631e-03 	-3.26708e-03 	2.41500e-05 	2.28436e-04 	1.51484e-03 	1.28007e-03 	2.33538e-04 	-3.88337e-03 	-8.96914e-04 	1.40362e-03 	4.22193e-03 	-1.39491e-03 	-3.48175e-03 	1.10266e-04 	-2.98694e-03 	4.15175e-03 	5.46986e-03 	4.00305e-03 	-5.58923e-03 	3.89227e-03 	-1.40178e-03 	3.35024e-03 	-4.39092e-03 	-3.85774e-03 	1.41083e-03 	3.88978e-03 	2.48056e-03 	3.64355e-03 	8.53169e-05 	2.56745e-04 	2.49391e-04 	2.85968e-03 	-5.91410e-04 	2.16087e-03 	-2.37132e-04 	-2.15237e-03 	7.17690e-04 	-2.80105e-03 	-9.78578e-04 	3.65484e-03 	-3.01366e-03 	6.33313e-04 	-5.10341e-03 	-2.38152e-04 	-1.41018e-03 	-2.67724e-05 	3.67933e-03 	4.30151e-03 	-7.92049e-04 	-2.93225e-03 	3.28053e-04 	3.24950e-09 	-1.97226e-07 	8.30804e-08 	
0.48000 	-1.01977e-03 	1.32939e-03 	3.61306e-03 	2.72312e-03 	-2.71367e-03 	3.00569e-03 	-2.17783e-03 	-3.57375e-03 	-4.26036e-03 	-5.73125e-03 	-3.26381e-03 	2.37537e-05 	2.28040e-04 	1.51405e-03 	1.27977e-03 	2.33137e-04 	-3.87971e-03 	-8.95984e-04 	1.40143e-03 	4.21798e-03 	-1.39365e-03 	-3.48140e-03 	1.08754e-04 	-2.98530e-03 	4.15117e-03 	5.46948e-03 	4.00258e-03 	-5.58811e-03 	3.89090e-03 	-1.39694e-03 	3.35035e-03 	-4.38952e-03 	-3.85696e-03 	1.40945e-03 	3.89047e-03 	2.48029e-03 	3.64272e-03 	8.52953e-05 	2.56783e-04 	2.49274e-04 	2.86001e-03 	-5.92820e-04 	2.15824e-03 	-2.36637e-04 	-2.15012e-03 	7.16184e-04 	-2.80076e-03 	-9.79103e-04 	3.65467e-03 	-3.01318e-03 	6.34544e-04 	-5.10055e-03 	-2.39021e-04 	-1.41129e-03 	-2.75244e-05 	3.67541e-03 	4.29766e-03 	-7.91355e-04 	-2.93167e-03 	3.28394e-04 	3.50980e-09 	-1.97435e-07 	8.28983e-08 	
0.52000 	-1.01810e-03 	1.32719e-03 	3.60926e-03 	2.72085e-03 	-2.71041e-03 	3.00304e-03 	-2.17648e-03 	-3.57321e-03 	-4.25886e-03 	-5.72619e-03 	-3.26054e-03 	2.33584e-05 	2.27643e-04 	1.51327e-03 	1.27946e-03 	2.32736e-04 	-3.87605e-03 	-8.95054e-04 	1.39924e-03 	4.21404e-03 	-1.39239e-03 	-3.48104e-03 	1.07238e-04 	-2.98367e-03 	4.15059e-03 	5.46910e-03 	4.00211e-03 	-5.58699e-03 	3.88953e-03 	-1.39211e-03 	3.35046e-03 	-4.38812e-03 	-3.85617e-03 	1.40806e-03 	3.89117e-03 	2.48002e-03 	3.64189e-03 	8.52730e-05 	2.56820e-04 	2.49158e-04 	2.86033e-03 	-5.94232e-04 	2.15562e-03 	-2.36141e-04 	-2.14788e-03 	7.14678e-04 	-2.80048e-03 	-9.79628e-04 	3.65451e-03 	-3.01270e-03 	6.35774e-04 	-5.09770e-03 	-2.39889e-04 	-1.41239e-03 	-2.82747e-05 	3.67149e-03 	4.29382e-03 	-7.90661e-04 	-2.93109e-03 	3.28736e-04 	3.77023e-09 	-1.97645e-07 	8.27164e-08 	
0.56000 	-1.01644e-03 	1.32499e-03 	3.60546e-03 	2.71858e-03 	-2.70715e-03 	3.00038e-03 	-2.17514e-03 	-3.57266e-03 	-4.25737e-03 	-5.72113e-03 	-3.25727e-03 	2.29642e-05 	2.27246e-04 	1.51248e-03 	1.27915e-03 	2.32335e-04 	-3.87239e-03 	-8.94124e-04 	1.39706e-03 	4.21010e-03 	-1.39113e-03 	-3.48068e-03 	1.05720e-04 	-2.98203e-03 	4.15000e-03 	5.46871e-03 	4.00164e-03 	-5.58586e-03 	3.88816e-03 	-1.38729e-03 	3.35056e-03 	-4.38672e-03 	-3.85538e-03 	1.40668e-03 	3.89186e-03 	2.47975e-03 	3.64106e-03 	8.52501e-05 	2.56856e-04 	2.49045e-04 	2.86066e-03 	-5.95645e-04 	2.15301e-03 	-2.35645e-04 	-2.14564e-03 	7.13171e-04 	-2.80019e-03 	-9.80151e-04 	3.65435e-03 	-3.01221e-03 	6.37004e-04 	-5.09485e-03 	-2.40756e-04 	-1.41350e-03 	-2.90234e-05 	3.66758e-03 	4.28998e-03 	-7.89966e-04 	-2.93052e-03 	3.29077e-04 	4.03079e-09 	-1.97854e-07 	8.25346e-08 	
0.60000 	-1.01478e-03 	1.32280e-03 	3.60167e-03 	2.71631e-03 	-2.70389e-03 	2.99773e-03 	-2.17380e-03 	-3.57212e-03 	-4.25588e-03 	-5.71608e-03 	-3.25401e-03 	2.25711e-05 	2.26849e-04 	1.51170e-03 	1.27884e-03 	2.31935e-04 	-3.86873e-03 	-8.93193e-04 	1.39487e-03 	4.20616e-03 	-1.38987e-03 	-3.48032e-03 	1.04200e-04 	-2.98039e-03 	4.14941e-03 	5.46833e-03 	4.00116e-03 	-5.58474e-03 	3.88679e-03 	-1.38248e-03 	3.35067e-03 	-4.38531e-03 	-3.85459e-03 	1.40530e-03 	3.89256e-03 	2.47948e-03 	3.64023e-03 	8.52266e-05 	2.56891e-04 	2.48932e-04 	2.86098e-03 	-5.97059e-04 	2.15039e-03 	-2.35149e-04 	-2.14340e-03 	7.11663e-04 	-2.79990e-03 	-9.80673e-04 	3.65419e-03 	-3.01173e-03 	6.38232e-04 	-5.09200e-03 	-2.41622e-04 	-1.41460e-03 	-2.97703e-05 	3.66367e-03 	4.28614e-03 	-7.89272e-04 	-2.92994e-03 	3.29419e-04 	4.29148e-09 	-1.98063e-07 	8.23529e-08 	
0.64000 	-1.01312e-03 	1.32060e-03 	3.59788e-03 	2.71404e-03 	-2.70063e-03 	2.99508e-03 	-2.17247e-03 	-3.57157e-03 	-4.25439e-03 	-5.71103e-03 	-3.25074e-03 	2.21790e-05 	2.26452e-04 	1.51092e-03 	1.27854e-03 	2.31535e-04 	-3.86507e-03 	-8.92262e-04 	1.39269e-03 	4.20223e-03 	-1.38862e-03 	-3.47996e-03 	1.02676e-04 	-2.97876e-03 	4.14882e-03 	5.46794e-03 	4.00069e-03 	-5.58361e-03 	3.88542e-03 	-1.37768e-03 	3.35078e-03 	-4.38390e-03 	-3.85379e-03 	1.40392e-03 	3.89325e-03 	2.47920e-03 	3.63940e-03 	8.52025e-05 	2.56925e-04 	2.48822e-04 	2.86130e-03 	-5.98475e-04 	2.14778e-03 	-2.34652e-04 	-2.14116e-03 	7.10154e-04 	-2.79962e-03 	-9.81194e-04 	3.65404e-03 	-3.01126e-03 	6.39461e-04 	-5.08915e-03 	-2.42487e-04 	-1.41570e-03 	-3.05155e-05 	3.65976e-03 	4.28231e-03 	-7.88577e-04 	-2.92936e-03 	3.29760e-04 	4.55231e-09 	-1.98272e-07 	8.21714e-08 	
0.68000 	-1.01147e-03 	1.31841e-03 	3.59409e-03 	2.71178e-03 	-2.69737e-03 	2.99244e-03 	-2.17114e-03 	-3.57102e-03 	-4.25290e-03 	-5.70599e-03 	-3.24748e-03 	2.17880e-05 	2.26054e-04 	1.51013e-03 	1.27823e-03 	2.31135e-04 	-3.86142e-03 	-8.91331e-04 	1.39051e-03 	4.19831e-03 	-1.38736e-03 	-3.47959e-03 	1.01149e-04 	-2.97712e-03 	4.14823e-03 	5.46755e-03 	4.00022e-03 	-5.58249e-03 	3.88405e-03 	-1.37288e-03 	3.35088e-03 	-4.38249e-03 	-3.85299e-03 	1.40254e-03 	3.89394e-03 	2.47893e-03 	3.63857e-03 	8.51777e-05 	2.56957e-04 	2.48713e-04 	2.86162e-03 	-5.99893e-04 	2.14518e-03 	-2.34155e-04 	-2.13893e-03 	7.08645e-04 	-2.79933e-03 	-9.81715e-04 	3.65389e-03 	-3.01078e-03 	6.40688e-04 	-5.08631e-03 	-2.43351e-04 	-1.41680e-03 	-3.12590e-05 	3.65586e-03 	4.27849e-03 	-7.87882e-04 	-2.92879e-03 	3.30102e-04 	4.81327e-09 	-1.98482e-07 	8.19901e-08 	
0.72000 	-1.00982e-03 	1.31623e-03 	3.59031e-03 	2.70952e-03 	-2.69412e-03 	2.98979e-03 	-2.16982e-03 	-3.57047e-03 	-4.25141e-03 	-5.70094e-03 	-3.24423e-03 	2.13980e-05 	2.25656e-04 	1.50935e-03 	1.27793e-03 	2.30735e-04 	-3.85776e-03 	-8.90399e-04 	1.38834e-03 	4.19439e-03 	-1.38611e-03 	-3.47923e-03 	9.96201e-05 	-2.97549e-03 	4.14764e-03 	5.46715e-03 	3.99974e-03 	-5.58136e-03 	3.88267e-03 	-1.36809e-03 	3.35099e-03 	-4.38108e-03 	-3.85219e-03 	1.40115e-03 	3.89463e-03 	2.47866e-03 	3.63774e-03 	8.51523e-05 	2.56989e-04 	2.48605e-04 	2.86194e-03 	-6.01311e-04 	2.14257e-03 	-2.33658e-04 	-2.13671e-03 	7.07135e-04 	-2.79905e-03 	-9.82234e-04 	3.65375e-03 	-3.01031e-03 	6.41914e-04 	-5.08348e-03 	-2.44214e-04 	-1.41790e-03 	-3.20009e-05 	3.65196e-03 	4.27467e-03 	-7.87186e-04 	-2.92821e-03 	3.30444e-04 	5.07437e-09 	-1.98691e-07 	8.18089e-08 	
0.76000 	-1.00817e-03 	1.31405e-03 	3.58654e-03 	2.70725e-03 	-2.69087e-03 	2.98715e-03 	-2.16850e-03 	-3.56992e-03 	-4.24993e-03 	-5.69591e-03 	-3.24097e-03 	2.10091e-05 	2.25257e-04 	1.50857e-03 	1.27762e-03 	2.30336e-04 	-3.85411e-03 	-8.89467e-04 	1.38617e-03 	4.19047e-03 	-1.38485e-03 	-3.47886e-03 	9.80880e-05 	-2.97385e-03 	4.14705e-03 	5.46676e-03 	3.99927e-03 	-5.58023e-03 	3.88130e-03 	-1.36332e-03 	3.35110e-03 	-4.37966e-03 	-3.85139e-03 	1.39977e-03 	3.89532e-03 	2.47839e-03 	3.63691e-03 	8.51263e-05 	2.57019e-04 	2.48499e-04 	2.86226e-03 	-6.02731e-04 	2.13997e-03 	-2.33161e-04 	-2.13448e-03 	7.05624e-04 	-2.79877e-03 	-9.82752e-04 	3.65361e-03 	-3.00983e-03 	6.43140e-04 	-5.08064e-03 	-2.45075e-04 	-1.41900e-03 	-3.27410e-05 	3.64806e-03 	4.27086e-03 	-7.86491e-04 	-2.92763e-03 	3.30786e-04 	5.33560e-09 	-1.98901e-07 	8.16278e-08 	
0.80000 	-1.00653e-03 	1.31186e-03 	3.58277e-03 	2.70499e-03 	-2.68762e-03 	2.98450e-03 	-2.16719e-03 	-3.56937e-03 	-4.24845e-03 	-5.69087e-03 	-3.23772e-03 	2.06213e-05 	2.24859e-04 	1.50779e-03 	1.27732e-03 	2.29936e-04 	-3.85045e-03 	-8.88534e-04 	1.38400e-03 	4.18656e-03 	-1.38360e-03 	-3.47849e-03 	9.65531e-05 	-2.97222e-03 	4.14645e-03 	5.46636e-03 	3.99879e-03 	-5.57910e-03 	3.87993e-03 	-1.35855e-03 	3.35120e-03 	-4.37825e-03 	-3.85058e-03 	1.39839e-03 	3.89600e-03 	2.47811e-03 	3.63608e-03 	8.50997e-05 	2.57048e-04 	2.48395e-04 	2.86258e-03 	-6.04152e-04 	2.13737e-03 	-2.32663e-04 	-2.13226e-03 	7.04112e-04 	-2.79849e-03 	-9.83269e-04 	3.65347e-03 	-3.00936e-03 	6.44365e-04 	-5.07781e-03 	-2.45936e-04 	-1.42009e-03 	-3.34795e-05 	3.64417e-03 	4.26705e-03 	-7.85795e-04 	-2.92705e-03 	3.31128e-04 	5.59697e-09 	-1.99111e-07 	8.14469e-08 	
0.84000 	-1.00490e-03 	1.30969e-03 	3.57900e-03 	2.70274e-03 	-2.68438e-03 	2.98186e-03 	-2.16588e-03 	-3.56881e-03 	-4.24697e-03 	-5.68584e-03 	-3.23447e-03 	2.02345e-05 	2.24460e-04 	1.50702e-03 	1.27702e-03 	2.29537e-04 	-3.84680e-03 	-8.87601e-04 	1.38183e-03 	4.18265e-03 	-1.38235e-03 	-3.47812e-03 	9.50154e-05 	-2.97058e-03 	4.14586e-03 	5.46596e-03 	3.99832e-03 	-5.57796e-03 	3.87856e-03 	-1.35378e-03 	3.35131e-03 	-4.37683e-03 	-3.84977e-03 	1.39701e-03 	3.89669e-03 	2.47784e-03 	3.63525e-03 	8.50724e-05 	2.57076e-04 	2.48292e-04 	2.86289e-03 	-6.05575e-04 	2.13478e-03 	-2.32165e-04 	-2.13004e-03 	7.02599e-04 	-2.79821e-03 	-9.83785e-04 	3.65334e-03 	-3.00889e-03 	6.45590e-04 	-5.07499e-03 	-2.46795e-04 	-1.42119e-03 	-3.42162e-05 	3.64029e-03 	4.26324e-03 	-7.85098e-04 	-2.92648e-03 	3.31470e-04 	5.85849e-09 	-1.99320e-07 	8.12662e-08 	
0.88000 	-1.00327e-03 	1.30751e-03 	3.57524e-03 	2.70048e-03 	-2.68113e-03 	2.97923e-03 	-2.16457e-03 	-3.56825e-03 	-4.24549e-03 	-5.68081e-03 	-3.23122e-03 	1.98487e-05 	2.24061e-04 	1.50624e-03 	1.27671e-03 	2.29139e-04 	-3.84315e-03 	-8.86668e-04 	1.37966e-03 	4.17874e-03 	-1.38110e-03 	-3.47775e-03 	9.34749e-05 	-2.96895e-03 	4.14526e-03 	5.46555e-03 	3.99784e-03 	-5.57683e-03 	3.87719e-03 	-1.34903e-03 	3.35141e-03 	-4.37541e-03 	-3.84896e-03 	1.39563e-03 	3.89737e-03 	2.47756e-03 	3.63442e-03 	8.50445e-05 	2.57102e-04 	2.48191e-04 	2.86320e-03 	-6.06999e-04 	2.13219e-03 	-2.31667e-04 	-2.12783e-03 	7.01086e-04 	-2.79793e-03 	-9.84301e-04 	3.65322e-03 	-3.00843e-03 	6.46814e-04 	-5.07217e-03 	-2.47654e-04 	-1.42228e-03 	-3.49513e-05 	3.63640e-03 	4.25944e-03 	-7.84402e-04 	-2.92590e-03 	3.31812e-04 	6.12014e-09 	-1.99530e-07 	8.10856e-08 	
0.92000 	-1.00164e-03 	1.30534e-03 	3.57148e-03 	2.69823e-03 	-2.67789e-03 	2.97659e-03 	-2.16327e-03 	-3.56769e-03 	-4.24402e-03 	-5.67578e-03 	-3.22798e-03 	1.94640e-05 	2.23662e-04 	1.50546e-03 	1.27641e-03 	2.28740e-04 	-3.83950e-03 	-8.85735e-04 	1.37750e-03 	4.17484e-03 	-1.37985e-03 	-3.47738e-03 	9.19317e-05 	-2.96732e-03 	4.14466e-03 	5.46515e-03 	3.99736e-03 	-5.57569e-03 	3.87582e-03 	-1.34429e-03 	3.35152e-03 	-4.37399e-03 	-3.84814e-03 	1.39425e-03 	3.89805e-03 	2.47729e-03 	3.63359e-03 	8.50159e-05 	2.57128e-04 	2.48092e-04 	2.86352e-03 	-6.08425e-04 	2.12960e-03 	-2.31168e-04 	-2.12562e-03 	6.99572e-04 	-2.79765e-03 	-9.84815e-04 	3.65309e-03 	-3.00796e-03 	6.48037e-04 	-5.06935e-03 	-2.48511e-04 	-1.42336e-03 	-3.56847e-05 	3.63252e-03 	4.25565e-03 	-7.83705e-04 	-2.92532e-03 	3.32154e-04 	6.38193e-09 	-1.99740e-07 	8.09051e-08 	
